occurrence_id,source_type,ADM0_NAME,ISO_code,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,Location_name,lat,long,Geo_reliability,max_year,N_positive,higher_taxon,lower_taxon,Sample_type,PCR_Test,ER_result,KR_result,IS2404_result,16SrRNAresults,16S_23S ITS,IS2606_result,VNTR_MIRU_result_MU,VNTR_result_MPM,qPCR_confirmed,other tests,other results,MU_confirmed,Record_number
BU_env_CM_121,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.056325874,11.32749423,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_121,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.176414296,11.58295911,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_122,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.061233512,11.46425375,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_122,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.051745411,11.29085053,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_123,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.112272951,11.47832232,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_5,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.16957,11.56286,2,2011,1,,0,aquatic non-animal,"IS2404, KR + IS2606",,positive,positive,,,positive,,,yes,,,yes,6952
BU_env_CM_6,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.01769,11.31265,2,2011,1,,0,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,6952
BU_env_CM_6,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.08456,11.48856,2,2011,1,,0,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,6952
BU_env_CM_91,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.78010598,12.26889099,4,2013,76,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_91,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.387849005,12.13116802,4,2013,242,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_92,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.420447987,12.14243397,4,2013,75,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_92,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.479794962,12.12092098,4,2013,79,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_93,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.538699038,11.96072001,4,2013,248,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_93,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.538140971,11.920653,4,2013,60,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_94,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.633863982,11.99492496,4,2013,72,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_94,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.537938967,11.91968397,4,2013,61,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_95,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.785273004 ,12.256741,4,2013,228,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_95,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.9744000044 ,12.24659999,4,2013,69,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_96,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.771872,12.240707,4,2013,70,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_96,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,4.037583293,12.26033332,4,2013,71,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_97,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.724709982,12.27443,4,2013,199,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_97,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.649666635,12.24493333,4,2013,77,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_98,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.648150014,12.26643333,4,2013,66,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_98,LIT,Cameroon,CMR,Centre,CMR.2_1,,,,3.498527007,12.10708698,4,2013,238,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_99,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.454390995,11.31712002,4,2013,25,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_99,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.039191997,11.391467,4,2013,169,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CMR_67,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Yeme-yeme (Akonolinga),2.949785,10.766581,2,2018,2,,Dog,terrestrial vertebrate- clinical ,IS2404,,,positive,,,,,,yes,,,yes,6216
BU_env_CMR_68,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Edjom (Akonolinga),3.523,11.9256,2,2018,1,,Dog,terrestrial vertebrate- clinical ,"IS2404, IS2606 + KR",,negative,positive,,,positive,,,yes,,,yes,6216
BU_env_CMR_69,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Ekoudou (Akonolinga),3.308,12.0044,2,2018,1,,Dog,terrestrial vertebrate- clinical ,IS2404,,,positive,,,,,,yes,,,yes,6216
BU_env_CMR_69,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Akonolinga,3.777916,12.250032,3,2018,1,,Dog,terrestrial vertebrate- clinical ,"IS2404, IS2606 + KR",,negative,positive,,,positive,,,yes,,,yes,6216
BU_env_CMR_70,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Akonolinga,3.777916,12.250032,3,2018,1,,Goat,terrestrial vertebrate- clinical ,IS2404,,,positive,,,,,,yes,,,yes,6216
BU_env_CMR_70,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Ekoudou (Akonolinga),3.308,12.0044,2,2018,1,,Pig,terrestrial vertebrate- clinical ,"IS2404, IS2606 + KR",,negative,positive,,,positive,,,yes,,,yes,6216
BU_env_CMR_71,LIT,Cameroon,CMR,Centre,CMR.2_1,Nyong-et-Mfoumou,CMR.2.9_1,Nyeck (Akonolinga),3.82,12.3146,2,2018,1,,Duck ,terrestrial vertebrate- clinical ,IS2404,,,positive,,,,,,yes,,,yes,6216
BU_env_GF_125,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Matoury,4.834467,-52.3021,1,2014,1,,,aquatic non-animal,IS2404 + KR,,negative, positive (low level),,,,,,,,,no,6970
BU_env_GF_125,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Montjoly,4.8608,-52.25675,1,2014,1,,,aquatic non-animal,KR + IS2404,,negative, positive (low level),,,,,,,,,no,6970
BU_env_GF_126,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Matoury,4.838083,-52.35325,1,2014,1,,,aquatic non-animal,IS2404 + KR,,negative, positive (low level),,,,,,,,,no,6970
BU_env_GF_126,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Nr Iracoubo,5.44505,-53.158183,1,2014,1,,,aquatic non-animal,IS2404 + KR,,negative, positive (low level),,,,,,,,,no,6970
BU_env_GF_127,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Sinnamary,5.3772,-52.953883,1,2014,1,,,aquatic non-animal,IS2404 + KR,,positive, positive (low level),,,,,,yes,,,yes,6970
BU_env_GF_127,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Route Jojo,5.3941,-52.992017,1,2014,1,,,aquatic non-animal,IS2404 + KR,,positive, positive (low level),,,,,,yes,,,yes,6970
BU_env_GF_128,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Matoury,4.83365,-52.3004,1,2014,1,,,aquatic non-animal,IS2404 + KR,,negative, positive (low level),,,,,,,,,no,6970
BU_env_GF_128,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Nr Tonate,5.03535,-52.516483,1,2014,1,,,aquatic non-animal,IS2404 + KR,,positive, positive (low level),,,,,,yes,,,yes,6970
BU_env_GF_129,LIT,French Guiana,GUF,Cayenne,GUF.1_1,,,Regina,4.300417,-52.13995,1,2014,1,,,aquatic non-animal,IS2404 + KR,,negative,positive,,,,,,,,,no,6970
BU_env_GH_1,LIT,Ghana,GHA,Eastern,GHA.4_1,,,Ntabea,6.090423231,-0.379706515,3,2014,21,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_10,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Pataban,6.768146,-0.995463,4,2013,1,Reptile,Reptile,terrestrial vertebrate- faeces,IS2404 ,,,positive,,,,,,,,,no,6773
BU_env_GH_11,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Nhyiaso,6.947334,-1.025052,4,2013,1,Avian,Avian,terrestrial vertebrate- faeces,IS2404 ,,,positive,,,,,,,,,no,6773
BU_env_GH_11,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Pataban,6.768146,-0.995463,4,2013,1,Ovine,Ovine,terrestrial vertebrate- faeces,IS2404 ,,,positive,,,,,,,,,no,6773
BU_env_GH_12,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Nhyiaso,6.947334,-1.025052,4,2013,1,Ovine,Ovine,terrestrial vertebrate- faeces,IS2404 ,,,positive,,,,,,,,,no,6773
BU_env_GH_12,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Afrisere,7.019355,-0.923165,4,2013,1,Ovine,Ovine,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_129,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Bepotenten,6.092109,-1.966053,1,2015,1,,,aquatic non-animal,"IS2404, ER, 16S + VNTR",positive,,positive,positive,,,positive,,,,,no,6891
BU_env_GH_13,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Afrisere,7.019355,-0.923165,4,2013,1,Avian,Avian,terrestrial vertebrate- faeces,IS2404 + KR,,negative,negative,,,,,,,,,no,6773
BU_env_GH_13,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Ananekrom,6.916959,-1.01913,4,2013,1,Reptile,Reptile,terrestrial vertebrate- faeces,IS2404 + KR,,negative,negative,,,,,,,,,no,6773
BU_env_GH_130,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Sukuumu,6.051937,-1.943453,1,2015,1,Muridae ,genus mastomys,terrestrial vertebrate- clinical,"IS2404, ER, 16S",positive,,positive,positive,,,,,,clinical,,yes,6891
BU_env_GH_130,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Monia-Gyaman,6.051151,-1.922482,1,2015,3,,,aquatic non-animal,"IS2404, ER, 16S + VNTR",positive,,positive,positive,,,positive,,,,,no,6891
BU_env_GH_130,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Sukuumu,6.051937,-1.943453,1,2015,1,,,aquatic non-animal,"IS2404, ER, 16S + VNTR",positive,,positive,positive,,,positive,,,,,no,6891
BU_env_GH_131,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Wromanso,6.032613,-1.897658,1,2015,4,,,aquatic non-animal,"IS2404, ER, 16S + VNTR",positive,,positive,positive,,,positive,,,,,no,6891
BU_env_GH_139,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Serebouso,6.95,-1.02373,3,2010,1,,,aquatic non-animal,IS2404,,,positive,,,,,,yes,,,yes,7177
BU_env_GH_139,LIT,Ghana,GHA,Volta,GHA.9_1,various,,30 sites in region,,,,2007,0,,,aquatic non-animal,IS2404 + ER,negative,,negative,,,,,,,,,no,7177
BU_env_GH_14,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Afrisere,7.019355,-0.923165,4,2013,1,Avian,Avian,terrestrial vertebrate- faeces,IS2404 + KR,,negative,negative,,,,,,,,,no,6773
BU_env_GH_14,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Ananekrom,6.916959,-1.01913,4,2013,2,Ovine,Ovine,terrestrial vertebrate- faeces,IS2404 + KR,,negative,negative,,,,,,,,,no,6773
BU_env_GH_140,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Pataban,6.776448918,-0.992263152,3,2010,1,,,aquatic non-animal,IS2404,,,positive,,,,,,yes,,,yes,7177
BU_env_GH_140,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Nshyieso,6.9591,-1.0186,3,2010,1,,,aquatic non-animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,7177
BU_env_GH_141,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Bonsaaso River,6.234953039,-1.998209734,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_141,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Nyamye Bekyere,,,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_142,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Bonsaaso Pond,6.234953039,-1.998209734,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_142,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Tontokrom,6.248976,-1.995365,4,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,negative,,,,yes,7291
BU_env_GH_143,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Watreso,,,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_143,LIT,Ghana,GHA,Central,GHA.3_1,,,Apa Abena (Denkyira),,,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_144,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Bretsekrom,6.192661865,-1.912726145,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,negative,,,,yes,7291
BU_env_GH_144,LIT,Ghana,GHA,Central,GHA.3_1,,,Subin (Denkyira),5.866625,-1.549782,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,positive,,,,yes,7291
BU_env_GH_145,LIT,Ghana,GHA,Central,GHA.3_1,,,Adwuman (Denkyira),5.926974,-1.702075,3,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_145,LIT,Ghana,GHA,Eastern ,GHA.4_1,Akwapim South,GHA.4.3_1,bowkrom,,,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,positive,,,,yes,7291
BU_env_GH_146,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,amasaman (Ga),5.703291,-0.2990647,4,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,positive,,,,yes,7291
BU_env_GH_146,LIT,Ghana,GHA,Eastern ,GHA.4_1,Akwapim South,GHA.4.3_1,pakro,5.903789,-0.319712,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,negative,,,,no,7291
BU_env_GH_147,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Ablekuma (Ga),5.6272416,-0.3102218,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_147,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Afuaman (Ga),5.6383197,-0.3515719,4,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,positive,,,,yes,7291
BU_env_GH_148,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Akotoshie (Ga),5.745609,-0.3485668,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_148,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,,DobloGonno (Ga),5.706995,-0.354837,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_149,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Adumanya,5.906769,-0.06762,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_149,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Dodowa,5.885278,-0.09553,4,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,negative,,,,yes,7291
BU_env_GH_15,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Ananekrom,6.916959,-1.01913,4,2013,2,Avian,Avian,terrestrial vertebrate- faeces,IS2404 + KR,,negative,negative,,,,,,,,,no,6773
BU_env_GH_15,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Dukusen,6.974334,-0.980395,4,2013,1,Avian,Avian,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_150,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Ayikumen,,,,2006,1,Mixed ,,aquatic non-animal,ER,negative,,,,,,,,,,,no,7291
BU_env_GH_150,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Asebi,,,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_151,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Abbepanya,5.787024047,-0.045950615,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_151,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Keedmos (Ga),5.68492,-0.348407,3,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,negative,,,,yes,7291
BU_env_GH_152,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Afienya,5.795401,0.002335,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,positive,,,,yes,7291
BU_env_GH_152,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Odumse,,,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,negative,,,,yes,7291
BU_env_GH_153,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Weija (Ga),5.567055,-0.334079,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,negative,negative,,,,yes,7291
BU_env_GH_154,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Adigon (Ga),,,,2006,1,Mixed ,,aquatic non-animal,ER + VNTR,positive,,,,,,positive,positive,,,,yes,7291
BU_env_GH_16,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Dukusen,6.974334,-0.980395,4,2013,1,Ovine,Ovine,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_16,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Nhyiaso,6.947334,-1.025052,4,2013,2,Avian,Avian,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_165,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Nsakina,5.657582,-0.324827,3,2008,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,6264
BU_env_GH_165,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Otuaplem,5.714373,-0.389954,,2008,1,anura,Leptopelis,aquatic animal,VNTR for MU,,,,,,,positive,,,,,yes,6264
BU_env_GH_166,LIT,Ghana,GHA,Eastern,GHA.4_1,,,Otinibi,5.796296,-0.150298,4,2008,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,6264
BU_env_GH_17,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Pataban,6.768146,-0.995463,4,2013,3,Avian,Avian,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_17,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Pataban,6.768146,-0.995463,4,2013,4,Ovine,Ovine,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_18,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Pataban,6.768146,-0.995463,4,2013,2,Canine,Canine,terrestrial vertebrate- faeces,"IS2404 > 34, <36 twice",,,negative,,,,,,,,,no,6773
BU_env_GH_19,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Mageda,6.790434474,-1.040548392,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_19,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Serebuso,6.95,-1.02373,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_2,LIT,Ghana,GHA,Eastern,GHA.4_1,,,Ashongkrom,,,3,2014,61,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_20,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Ananekrom,6.913893214,-1.015153922,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_20,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Dukusen,6.976107334,-0.980997402,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_21,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Asukasu,6.875566794,-0.995115308,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_21,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Pataban,6.776448918,-0.992263152,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_22,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Bebuso,6.878398431,-0.984063201,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_22,LIT,Ghana,GHA,Ashanti,GHA.1_1,Sekyere East,GHA.1.20_1,Nshyieso 1,6.949029208,-1.062808429,2,2009,1,,,aquatic non-animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,,,,no,8859
BU_env_GH_23,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Akuapim South,GHA.4.3_1,Alafia,-0.1840912,5.7143623,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_23,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Akuapim South,GHA.4.3_1,Pakro,5.9055,5.9055,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_24,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Abbeypanya,-0.04,5.7842,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_24,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Akuapim South,GHA.4.3_1,Bowkrom,-0.504,5.9565,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_25,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Adumanya,-0.069,5.9103,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_25,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Asebi,-0.013,5.9055,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_26,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Dangme West,GHA.5.3_1,Afienya,0.0051816,5.7980928,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_26,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga East,GHA.5.4_1,Odumse,-0.046,5.8439,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_27,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga East,GHA.5.4_1,Adigon,-0.088,5.7919,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_27,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga East,GHA.5.4_1,Oyarifa,-0.1743117,5.7466129,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
